I,     J,'CKT',     R,          X,         B,                    NAME                 ,   RATE1,   RATE2,   RATE3,   RATE4,   RATE5,   RATE6,   RATE7,   RATE8,   RATE9,  RATE10,  RATE11,  RATE12,    GI,       BI,       GJ,       BJ,STAT,MET,  LEN,  O1,  F1,    O2,  F2,    O3,  F3,    O4,  F4
  7117,  7292,'10',2.08000E-3,1.42400E-2,2.42000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7117,  7292,'2 ',2.08000E-3,1.42400E-2,2.42000E-3,'                                        ',  250.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7117,  7395,'1 ',4.04000E-3,2.76100E-2,4.70000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7117,  7395,'2 ',4.04000E-3,2.76100E-2,4.70000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7177,  7118,'1 ',2.72000E-3,1.85600E-2,3.16000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7177,  7118,'2 ',2.72000E-3,1.85600E-2,3.16000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7118,  7404,'1 ',5.50000E-3,3.75900E-2,6.40000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7144,  7119,'1 ',1.76000E-3,1.22900E-2,2.01000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7144,  7119,'2 ',1.76000E-3,1.22900E-2,2.01000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7119,  7259,'1 ',1.19200E-2,2.86500E-2,3.89000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7119,  7318,'1 ',4.42000E-3,1.97100E-2,2.89000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7119,  7318,'10',4.42000E-3,1.97100E-2,2.89000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7120,  7248,'1 ',6.45000E-3,3.68700E-2,5.54000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7120,  7396,'1 ',2.89000E-3,2.01600E-2,3.30000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7120,  7396,'2 ',2.89000E-3,2.01600E-2,3.30000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7427,  7120,'1 ',1.59000E-3,1.02400E-2,1.95000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7427,  7120,'2 ',1.59000E-3,1.02400E-2,1.95000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7123,  7153,'1 ',6.26000E-2,1.53020E-1,2.00400E-2,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7124,  7180,'1 ',6.90000E-3,1.68700E-2,2.21000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7125,  7331,'1 ',5.70000E-4,6.96000E-3,4.62590E-1,'                                        ', 2020.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7346,  7125,'1 ',6.00000E-5,1.28000E-3,1.10730E-1,'                                        ', 4352.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7126,  7305,'1 ',6.91000E-3,4.93400E-2,8.99500E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7126,  7332,'1 ',5.92000E-3,4.22800E-2,7.70800E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7126,  7423,'1 ',6.12000E-3,4.37500E-2,7.97600E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7391,  7128,'1 ',5.67000E-3,3.87200E-2,6.59000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7277,  7129,'1 ',1.22000E-2,7.32800E-2,9.94000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7303,  7129,'1 ',2.39600E-2,5.75500E-2,7.81000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7263,  7130,'1 ',1.50000E-4,1.82000E-3,1.20900E-1,'                                        ', 2020.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7131,  7160,'1 ',4.84000E-3,4.73100E-2,9.10300E-2,'                                        ',  548.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7131,  7278,'1 ',2.30000E-3,1.64400E-2,2.99700E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7131,  7401,'1 ',2.48000E-3,1.77100E-2,3.22800E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7132,  7283,'1 ',3.06000E-3,1.98000E-2,3.78000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7419,  7132,'1 ',1.82000E-3,1.24600E-2,2.12000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7419,  7132,'2 ',1.82000E-3,1.24600E-2,2.12000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7419,  7132,'3 ',1.82000E-3,1.24600E-2,2.12000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7143,  7173,'1 ',7.56000E-3,4.32000E-2,6.49000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7234,  7143,'1 ',6.93000E-3,4.15900E-2,5.64000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7143,  7238,'1 ',3.37100E-2,1.47470E-1,2.24600E-2,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7300,  7143,'1 ',9.16000E-3,5.23100E-2,7.86000E-3,'                                        ',  245.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7144,  7272,'1 ',4.79000E-3,3.33700E-2,5.46000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7144,  7272,'2 ',4.79000E-3,3.33700E-2,5.46000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'1 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'2 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'3 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'4 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'5 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7333,  7144,'6 ',2.51000E-3,1.71600E-2,2.92000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7145,  7234,'1 ',1.04000E-2,6.24300E-2,8.47000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7145,  7243,'1 ',1.34800E-2,5.59100E-2,9.49000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7381,  7145,'1 ',6.45000E-3,3.87600E-2,5.26000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7145,  7404,'1 ',1.13900E-2,6.84100E-2,9.28000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7336,  7147,'1 ',1.71000E-3,1.16500E-2,1.98000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7336,  7147,'2 ',1.71000E-3,1.16500E-2,1.98000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7336,  7147,'3 ',1.71000E-3,1.16500E-2,1.98000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7336,  7147,'4 ',1.71000E-3,1.16500E-2,1.98000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7386,  7147,'1 ',2.25000E-3,1.53900E-2,2.62000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7386,  7147,'2 ',2.25000E-3,1.53900E-2,2.62000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7178,  7148,'1 ',2.25000E-3,1.56500E-2,2.56000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7178,  7148,'2 ',2.25000E-3,1.56500E-2,2.56000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7148,  7245,'1 ',8.01000E-3,4.57700E-2,6.88000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7148,  7298,'1 ',7.78000E-3,3.40200E-2,5.18000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7148,  7365,'1 ',4.30000E-3,2.93800E-2,5.00000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7148,  7365,'2 ',4.30000E-3,2.93800E-2,5.00000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7149,  7408,'1 ',1.35000E-2,7.71000E-2,1.15900E-2,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7150,  7390,'1 ',1.03000E-3,1.07600E-2,3.66500E-2,'                                        ',  750.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7150,  7390,'2 ',1.03000E-3,1.07600E-2,3.66500E-2,'                                        ',  750.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7150,  7420,'1 ',5.20000E-3,3.71500E-2,6.77300E-2,'                                        ',  443.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  8004,  7150,'1 ',1.03200E-2,1.00900E-1,1.94150E-1,'                                        ',  647.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7151,  7254,'1 ',4.77000E-3,3.07800E-2,5.87000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7330,  7152,'1 ',1.93000E-3,1.24900E-2,2.38000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7330,  7152,'2 ',1.93000E-3,1.24900E-2,2.38000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7152,  7399,'1 ',1.47000E-3,9.50000E-3,1.81000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7152,  7399,'2 ',1.47000E-3,9.50000E-3,1.81000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7154,  7157,'1 ',6.54000E-3,4.55300E-2,7.44000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7154,  7157,'2 ',6.54000E-3,4.55300E-2,7.44000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7300,  7154,'1 ',4.82000E-3,2.75300E-2,4.14000E-3,'                                        ',  221.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7154,  7411,'1 ',4.39000E-3,2.63400E-2,3.57000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7155,  7258,'1 ',3.56000E-3,2.03200E-2,3.05000E-3,'                                        ',   98.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7155,  7316,'1 ',7.16000E-3,3.19300E-2,4.68000E-3,'                                        ',  149.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7176,  7156,'1 ',9.40000E-4,9.75000E-3,3.32200E-2,'                                        ',  750.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
  7156,  7367,'1 ',2.53000E-3,2.63000E-2,8.96000E-2,'                                        ',  750.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  0.00000,  0.00000,  0.00000,  0.00000, 1,1,   0.00,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000
