   I,'NAME        ', BASKV, IDE,AREA,ZONE,OWNER, VM,        VA,    NVHI,   NVLO,   EVHI,   EVLO
 7100,'HOUSTON 18 0', 115.0000,1,   7,   4,   1,0.98289442, -48.138955, 1.10000, 0.90000, 1.10000, 0.90000
 7101,'HOUSTON 88 0', 115.0000,1,   7,   3,   1,0.98244584, -49.276212, 1.10000, 0.90000, 1.10000, 0.90000
 7102,'TOMBALL 1 0 ', 115.0000,1,   7,   5,   1,0.97052455, -52.505556, 1.10000, 0.90000, 1.10000, 0.90000
 7103,'HOUSTON 22 0', 115.0000,1,   7,   4,   1,0.98318309, -48.687327, 1.10000, 0.90000, 1.10000, 0.90000
 7104,'DEER PARK 0 ', 500.0000,1,   7,   4,   1,1.02903724, -34.865606, 1.10000, 0.90000, 1.10000, 0.90000
 7105,'DEER PARK 1 ', 230.0000,1,   7,   4,   1,1.01124680, -39.618666, 1.10000, 0.90000, 1.10000, 0.90000
 7106,'DEER PARK 2 ', 115.0000,1,   7,   4,   1,1.00273180, -44.558440, 1.10000, 0.90000, 1.10000, 0.90000
 7107,'DEER PARK 3 ',  24.0000,2,   7,   4,   1,1.03661990, -34.056792, 1.10000, 0.90000, 1.10000, 0.90000
 7108,'DEER PARK 4 ',  24.0000,2,   7,   4,   1,1.03999996, -33.634706, 1.10000, 0.90000, 1.10000, 0.90000
 7109,'DEER PARK 5 ',  24.0000,2,   7,   4,   1,1.03847599, -33.840784, 1.10000, 0.90000, 1.10000, 0.90000
 7110,'DEER PARK 6 ',  24.0000,2,   7,   4,   1,1.03999996, -32.882662, 1.10000, 0.90000, 1.10000, 0.90000
 7111,'DEER PARK 7 ',  24.0000,2,   7,   4,   1,1.03999996, -32.833812, 1.10000, 0.90000, 1.10000, 0.90000
 7112,'DEER PARK 8 ',  24.0000,2,   7,   4,   1,1.03999996, -33.640802, 1.10000, 0.90000, 1.10000, 0.90000
 7113,'DEER PARK 9 ',  24.0000,2,   7,   4,   1,1.03999996, -32.491497, 1.10000, 0.90000, 1.10000, 0.90000
 7114,'DEER PARK 10',  24.0000,2,   7,   4,   1,1.03970706, -33.722652, 1.10000, 0.90000, 1.10000, 0.90000
 7115,'DEER PARK 11',  24.0000,2,   7,   4,   1,1.03966939, -33.721542, 1.10000, 0.90000, 1.10000, 0.90000
 7116,'WALLIS 0    ', 115.0000,1,   7,   1,   1,0.96673137, -44.379660, 1.10000, 0.90000, 1.10000, 0.90000
 7117,'HOUSTON 67 0', 115.0000,1,   7,   3,   1,0.98675698, -49.713604, 1.10000, 0.90000, 1.10000, 0.90000
 7118,'SPRING 4 0  ', 115.0000,1,   7,   5,   1,0.97185951, -51.920779, 1.10000, 0.90000, 1.10000, 0.90000
 7119,'SOUTH HOUS~1', 115.0000,1,   7,   4,   1,0.98304337, -48.066302, 1.10000, 0.90000, 1.10000, 0.90000
 7120,'HOUSTON 3 0 ', 115.0000,1,   7,   3,   1,0.97024798, -51.719268, 1.10000, 0.90000, 1.10000, 0.90000
 7121,'HOUSTON 3 1 ',  18.0000,1,   7,   3,   1,0.97024798, -51.719268, 1.10000, 0.90000, 1.10000, 0.90000
 7122,'HOUSTON 3 2 ',  18.0000,1,   7,   3,   1,0.97024798, -51.719268, 1.10000, 0.90000, 1.10000, 0.90000
 7123,'SEADRIFT 0  ', 115.0000,2,   7,   6,   1,1.01937616, -28.733165, 1.10000, 0.90000, 1.10000, 0.90000
 7124,'HOUSTON 34 0', 115.0000,1,   7,   3,   1,0.97821307, -50.109468, 1.10000, 0.90000, 1.10000, 0.90000
 7125,'SUGAR LAND~2', 500.0000,1,   7,   3,   1,1.02519822, -36.909106, 1.10000, 0.90000, 1.10000, 0.90000
 7126,'SUGAR LAND~3', 230.0000,1,   7,   3,   1,1.00137115, -42.496570, 1.10000, 0.90000, 1.10000, 0.90000
 7127,'SUGAR LAND~4', 115.0000,1,   7,   3,   1,0.99651033, -45.026571, 1.10000, 0.90000, 1.10000, 0.90000
 7128,'CONROE 7 0  ', 115.0000,1,   7,   5,   1,0.99294955, -49.979172, 1.10000, 0.90000, 1.10000, 0.90000
 7129,'LOLITA 0    ', 115.0000,1,   7,   6,   1,1.02537310, -33.620045, 1.10000, 0.90000, 1.10000, 0.90000
 7130,'LAPORTE 0   ', 500.0000,1,   7,   4,   1,1.02575696, -34.587668, 1.10000, 0.90000, 1.10000, 0.90000
 7131,'LAPORTE 1   ', 230.0000,1,   7,   4,   1,1.01170313, -39.668335, 1.10000, 0.90000, 1.10000, 0.90000
 7132,'LAPORTE 2   ', 115.0000,1,   7,   4,   1,1.00207114, -43.571225, 1.10000, 0.90000, 1.10000, 0.90000
 7133,'LAPORTE 3   ',  13.8000,2,   7,   4,   1,1.02484834, -34.111204, 1.10000, 0.90000, 1.10000, 0.90000
 7134,'LAPORTE 4   ',  13.8000,2,   7,   4,   1,1.02277899, -33.065523, 1.10000, 0.90000, 1.10000, 0.90000
 7135,'LAPORTE 5   ',  13.8000,2,   7,   4,   1,1.02187324, -32.673979, 1.10000, 0.90000, 1.10000, 0.90000
 7136,'LAPORTE 6   ',  13.8000,2,   7,   4,   1,1.02139485, -32.483075, 1.10000, 0.90000, 1.10000, 0.90000
 7137,'LAPORTE 7   ',  13.8000,2,   7,   4,   1,1.02155399, -32.404292, 1.10000, 0.90000, 1.10000, 0.90000
 7138,'LAPORTE 8   ',  13.8000,2,   7,   4,   1,1.02292049, -33.136260, 1.10000, 0.90000, 1.10000, 0.90000
 7139,'LAPORTE 9   ',  13.8000,2,   7,   4,   1,1.02299607, -33.082704, 1.10000, 0.90000, 1.10000, 0.90000
 7140,'LAPORTE 10  ',  13.8000,2,   7,   4,   1,1.02323282, -33.318021, 1.10000, 0.90000, 1.10000, 0.90000
 7141,'LAPORTE 11  ',  13.8000,2,   7,   4,   1,1.02420914, -33.754870, 1.10000, 0.90000, 1.10000, 0.90000
 7142,'LAPORTE 12  ',  13.8000,2,   7,   4,   1,1.02364314, -33.487191, 1.10000, 0.90000, 1.10000, 0.90000
 7143,'NEW CANEY 0 ', 115.0000,1,   7,   5,   1,0.98644698, -53.139743, 1.10000, 0.90000, 1.10000, 0.90000
 7144,'HOUSTON 14 0', 115.0000,1,   7,   4,   1,0.98575854, -47.175645, 1.10000, 0.90000, 1.10000, 0.90000
 7145,'HOUSTON 2 0 ', 115.0000,1,   7,   4,   1,1.02030408, -53.360084, 1.10000, 0.90000, 1.10000, 0.90000
 7146,'HOUSTON 2 1 ',  13.8000,2,   7,   4,   1,1.01817477, -52.159740, 1.10000, 0.90000, 1.10000, 0.90000
 7147,'HOUSTON 78 0', 115.0000,1,   7,   3,   1,0.98938221, -49.291477, 1.10000, 0.90000, 1.10000, 0.90000
 7148,'HOUSTON 40 0', 115.0000,1,   7,   3,   1,0.97491384, -51.872845, 1.10000, 0.90000, 1.10000, 0.90000
 7149,'BLOOMINGTO~1', 115.0000,1,   7,   6,   1,1.00881195, -31.980776, 1.10000, 0.90000, 1.10000, 0.90000
 7150,'WILLIS 2 0  ', 230.0000,1,   7,   5,   1,1.02326238, -47.604475, 1.10000, 0.90000, 1.10000, 0.90000
 7151,'WILLIS 2 1  ', 115.0000,1,   7,   5,   1,1.01929688, -49.768511, 1.10000, 0.90000, 1.10000, 0.90000
 7152,'HOUSTON 51 0', 115.0000,1,   7,   3,   1,0.98175329, -49.561707, 1.10000, 0.90000, 1.10000, 0.90000
 7153,'PALACIOS 0  ', 115.0000,1,   7,   1,   1,1.00465298, -29.806648, 1.10000, 0.90000, 1.10000, 0.90000
 7154,'CONROE 4 0  ', 115.0000,1,   7,   5,   1,0.99306405, -52.503705, 1.10000, 0.90000, 1.10000, 0.90000
 7155,'HOUSTON 52 0', 115.0000,1,   7,   3,   1,0.97413099, -50.012353, 1.10000, 0.90000, 1.10000, 0.90000
 7156,'SPRING 2 0  ', 230.0000,1,   7,   5,   1,0.99230546, -46.160724, 1.10000, 0.90000, 1.10000, 0.90000
 7157,'SPRING 2 1  ', 115.0000,1,   7,   5,   1,0.98543036, -50.136478, 1.10000, 0.90000, 1.10000, 0.90000
 7158,'KINGWOOD 1 0', 115.0000,1,   7,   4,   1,0.96738559, -51.605996, 1.10000, 0.90000, 1.10000, 0.90000
 7159,'HOUSTON 5 0 ', 500.0000,1,   7,   3,   1,1.01637435, -41.177127, 1.10000, 0.90000, 1.10000, 0.90000
 7160,'HOUSTON 5 1 ', 230.0000,1,   7,   3,   1,1.00725091, -43.512127, 1.10000, 0.90000, 1.10000, 0.90000
 7161,'HOUSTON 5 2 ', 115.0000,1,   7,   3,   1,0.99872488, -47.141023, 1.10000, 0.90000, 1.10000, 0.90000
 7162,'HOUSTON 5 3 ',  18.0000,2,   7,   3,   1,1.02526903, -40.209081, 1.10000, 0.90000, 1.10000, 0.90000
 7163,'HOUSTON 5 4 ',  18.0000,2,   7,   3,   1,1.02999783, -39.680783, 1.10000, 0.90000, 1.10000, 0.90000
 7164,'HOUSTON 5 5 ',  18.0000,2,   7,   3,   1,1.02626991, -40.086350, 1.10000, 0.90000, 1.10000, 0.90000
 7165,'HOUSTON 5 6 ',  18.0000,2,   7,   3,   1,1.02532566, -40.194816, 1.10000, 0.90000, 1.10000, 0.90000
 7166,'HOUSTON 5 7 ',  18.0000,2,   7,   3,   1,1.03223562, -39.432407, 1.10000, 0.90000, 1.10000, 0.90000
 7167,'HOUSTON 5 8 ',  18.0000,2,   7,   3,   1,1.03543782, -39.063395, 1.10000, 0.90000, 1.10000, 0.90000
 7168,'HOUSTON 5 9 ',  18.0000,2,   7,   3,   1,1.02660012, -40.052663, 1.10000, 0.90000, 1.10000, 0.90000
 7169,'HOUSTON 5 10',  18.0000,2,   7,   3,   1,1.02472854, -40.256418, 1.10000, 0.90000, 1.10000, 0.90000
 7170,'HOUSTON 5 11',  18.0000,2,   7,   3,   1,1.03743887, -38.824035, 1.10000, 0.90000, 1.10000, 0.90000
 7171,'TEXAS CITY~1', 230.0000,1,   7,   2,   1,1.01016927, -40.275406, 1.10000, 0.90000, 1.10000, 0.90000
 7172,'TEXAS CITY~2', 115.0000,1,   7,   2,   1,1.01134717, -42.280131, 1.10000, 0.90000, 1.10000, 0.90000
 7173,'KINGWOOD 2 0', 115.0000,1,   7,   4,   1,0.96588773, -52.811979, 1.10000, 0.90000, 1.10000, 0.90000
 7174,'HOUSTON 8 0 ', 115.0000,1,   7,   4,   1,0.98242766, -46.856382, 1.10000, 0.90000, 1.10000, 0.90000
 7175,'SPRING 7 0  ', 500.0000,1,   7,   5,   1,1.01361167, -42.230985, 1.10000, 0.90000, 1.10000, 0.90000
 7176,'SPRING 7 1  ', 230.0000,1,   7,   5,   1,0.99911445, -45.245588, 1.10000, 0.90000, 1.10000, 0.90000
 7177,'SPRING 7 2  ', 115.0000,1,   7,   5,   1,0.97642046, -51.044749, 1.10000, 0.90000, 1.10000, 0.90000
 7178,'HOUSTON 41 0', 115.0000,1,   7,   3,   1,0.97195488, -52.270048, 1.10000, 0.90000, 1.10000, 0.90000
 7179,'FRESNO 0    ', 115.0000,1,   7,   3,   1,0.97928286, -47.952754, 1.10000, 0.90000, 1.10000, 0.90000
 7180,'HOUSTON 48 0', 115.0000,1,   7,   3,   1,0.97859275, -50.555776, 1.10000, 0.90000, 1.10000, 0.90000
 7181,'HOUSTON 58 0', 115.0000,1,   7,   3,   1,0.97329938, -52.067884, 1.10000, 0.90000, 1.10000, 0.90000
 7182,'PATTISON 0  ', 115.0000,1,   7,   3,   1,0.97523361, -46.371712, 1.10000, 0.90000, 1.10000, 0.90000
 7183,'HOUSTON 77 0', 115.0000,1,   7,   3,   1,1.01023138, -50.835493, 1.10000, 0.90000, 1.10000, 0.90000
 7184,'MISSOURI C~2', 230.0000,1,   7,   3,   1,1.01392162, -39.286705, 1.10000, 0.90000, 1.10000, 0.90000
 7185,'MISSOURI C~3', 115.0000,1,   7,   3,   1,1.00475693, -41.559946, 1.10000, 0.90000, 1.10000, 0.90000
 7186,'HOUSTON 4 0 ', 500.0000,1,   7,   3,   1,1.01965034, -37.509237, 1.10000, 0.90000, 1.10000, 0.90000
 7187,'HOUSTON 4 1 ', 230.0000,1,   7,   3,   1,1.00095463, -42.455226, 1.10000, 0.90000, 1.10000, 0.90000
 7188,'HOUSTON 4 2 ', 115.0000,1,   7,   3,   1,0.98971665, -47.413104, 1.10000, 0.90000, 1.10000, 0.90000
 7189,'HOUSTON 4 3 ',  13.8000,2,   7,   3,   1,1.02113950, -37.350128, 1.10000, 0.90000, 1.10000, 0.90000
 7190,'HOUSTON 4 4 ',  13.8000,2,   7,   3,   1,1.02999997, -36.115011, 1.10000, 0.90000, 1.10000, 0.90000
 7191,'HOUSTON 4 5 ',  13.8000,1,   7,   3,   1,1.01965034, -37.509237, 1.10000, 0.90000, 1.10000, 0.90000
 7192,'HOUSTON 4 6 ',  13.8000,2,   7,   3,   1,1.02609646, -36.812783, 1.10000, 0.90000, 1.10000, 0.90000
 7193,'HOUSTON 4 7 ',  13.8000,2,   7,   3,   1,1.02069759, -37.398189, 1.10000, 0.90000, 1.10000, 0.90000
 7194,'HOUSTON 4 8 ',  13.8000,2,   7,   3,   1,1.02999997, -35.616687, 1.10000, 0.90000, 1.10000, 0.90000
 7195,'HOUSTON 4 9 ',  13.8000,2,   7,   3,   1,1.02999997, -35.316053, 1.10000, 0.90000, 1.10000, 0.90000
 7196,'HOUSTON 4 10',  13.8000,2,   7,   3,   1,1.02999997, -36.332788, 1.10000, 0.90000, 1.10000, 0.90000
 7197,'HOUSTON 4 11',  13.8000,2,   7,   3,   1,1.02665663, -36.750878, 1.10000, 0.90000, 1.10000, 0.90000
 7198,'TOMBALL 2 0 ', 115.0000,1,   7,   5,   1,1.02344263, -50.825172, 1.10000, 0.90000, 1.10000, 0.90000
 7199,'CYPRESS 1 0 ', 500.0000,1,   7,   5,   1,1.01602983, -40.770232, 1.10000, 0.90000, 1.10000, 0.90000
 7200,'CYPRESS 1 1 ', 230.0000,1,   7,   5,   1,1.00302100, -46.022317, 1.10000, 0.90000, 1.10000, 0.90000
 7201,'CYPRESS 1 2 ', 115.0000,1,   7,   5,   1,1.00426388, -49.665154, 1.10000, 0.90000, 1.10000, 0.90000
 7202,'HEMPSTEAD 0 ', 115.0000,1,   7,   5,   1,0.98253310, -50.848023, 1.10000, 0.90000, 1.10000, 0.90000
 7203,'WEST COLUM~1', 115.0000,1,   7,   1,   1,0.98912591, -40.010702, 1.10000, 0.90000, 1.10000, 0.90000
 7204,'BAYTOWN 1 0 ', 500.0000,1,   7,   4,   1,1.03123558, -34.677092, 1.10000, 0.90000, 1.10000, 0.90000
 7205,'BAYTOWN 1 1 ', 230.0000,1,   7,   4,   1,1.02107632, -37.534902, 1.10000, 0.90000, 1.10000, 0.90000
 7206,'BAYTOWN 1 2 ', 115.0000,1,   7,   4,   1,1.01904118, -40.927931, 1.10000, 0.90000, 1.10000, 0.90000
 7207,'BAYTOWN 1 3 ',  18.0000,1,   7,   4,   1,1.03123558, -34.677092, 1.10000, 0.90000, 1.10000, 0.90000
 7208,'BAYTOWN 1 4 ',  18.0000,2,   7,   4,   1,1.03999996, -33.551286, 1.10000, 0.90000, 1.10000, 0.90000
 7209,'BAYTOWN 1 5 ',  18.0000,2,   7,   4,   1,1.03999996, -33.898311, 1.10000, 0.90000, 1.10000, 0.90000
 7210,'BAYTOWN 1 6 ',  18.0000,2,   7,   4,   1,1.03999996, -32.600449, 1.10000, 0.90000, 1.10000, 0.90000
 7211,'BAYTOWN 1 7 ',  18.0000,2,   7,   4,   1,1.03999996, -33.184570, 1.10000, 0.90000, 1.10000, 0.90000
 7212,'BAYTOWN 1 8 ',  18.0000,2,   7,   4,   1,1.03999996, -32.245634, 1.10000, 0.90000, 1.10000, 0.90000
 7213,'SANTA FE 1 0', 115.0000,1,   7,   2,   1,1.01589024, -41.542426, 1.10000, 0.90000, 1.10000, 0.90000
 7214,'HOUSTON 27 0', 115.0000,1,   7,   3,   1,0.97724783, -48.927544, 1.10000, 0.90000, 1.10000, 0.90000
 7215,'SPRING 5 0  ', 115.0000,1,   7,   5,   1,0.97637373, -52.649277, 1.10000, 0.90000, 1.10000, 0.90000
 7216,'HOUSTON 46 0', 115.0000,1,   7,   3,   1,0.97514439, -50.626633, 1.10000, 0.90000, 1.10000, 0.90000
 7217,'HOUSTON 23 0', 115.0000,1,   7,   4,   1,0.97934282, -50.781312, 1.10000, 0.90000, 1.10000, 0.90000
 7218,'MONTGOMERY 0', 115.0000,1,   7,   5,   1,0.98091340, -51.955613, 1.10000, 0.90000, 1.10000, 0.90000
 7219,'HUNGERFORD 0', 115.0000,1,   7,   1,   1,0.99833596, -37.764772, 1.10000, 0.90000, 1.10000, 0.90000
 7220,'HOUSTON 84 0', 115.0000,1,   7,   3,   1,0.97857887, -50.427007, 1.10000, 0.90000, 1.10000, 0.90000
 7221,'HOUSTON 83 0', 115.0000,1,   7,   3,   1,0.97784626, -50.078592, 1.10000, 0.90000, 1.10000, 0.90000
 7222,'HOUSTON 24 0', 115.0000,1,   7,   3,   1,0.98001069, -48.970038, 1.10000, 0.90000, 1.10000, 0.90000
 7223,'HOUSTON 76 0', 115.0000,1,   7,   5,   1,0.98895139, -49.461638, 1.10000, 0.90000, 1.10000, 0.90000
 7224,'HOUSTON 43 0', 115.0000,1,   7,   3,   1,0.97605407, -50.784632, 1.10000, 0.90000, 1.10000, 0.90000
 7225,'HOUSTON 81 0', 115.0000,1,   7,   3,   1,0.97516537, -52.427412, 1.10000, 0.90000, 1.10000, 0.90000
 7226,'HOUSTON 35 0', 115.0000,1,   7,   3,   1,0.98483294, -49.958715, 1.10000, 0.90000, 1.10000, 0.90000
 7227,'HOUSTON 90 0', 500.0000,1,   7,   3,   1,1.01720703, -39.233368, 1.10000, 0.90000, 1.10000, 0.90000
 7228,'HOUSTON 90 1', 230.0000,1,   7,   3,   1,0.99804634, -44.080344, 1.10000, 0.90000, 1.10000, 0.90000
 7229,'HOUSTON 90 2', 115.0000,1,   7,   3,   1,0.99059433, -47.042528, 1.10000, 0.90000, 1.10000, 0.90000
 7230,'BEASLEY 0   ', 115.0000,1,   7,   1,   1,0.99899453, -40.816644, 1.10000, 0.90000, 1.10000, 0.90000
 7231,'HOUSTON 7 0 ', 115.0000,1,   7,   4,   1,0.98955810, -45.691763, 1.10000, 0.90000, 1.10000, 0.90000
 7232,'LA MARQUE 0 ', 115.0000,1,   7,   2,   1,1.01415837, -42.816417, 1.10000, 0.90000, 1.10000, 0.90000
 7233,'WALLER 0    ', 115.0000,1,   7,   5,   1,0.97919750, -52.001840, 1.10000, 0.90000, 1.10000, 0.90000
 7234,'PORTER 0    ', 115.0000,1,   7,   5,   1,0.98519254, -52.881428, 1.10000, 0.90000, 1.10000, 0.90000
 7235,'CYPRESS 2 0 ', 115.0000,1,   7,   3,   1,1.01714098, -53.334396, 1.10000, 0.90000, 1.10000, 0.90000
 7236,'HOUSTON 30 0', 115.0000,1,   7,   5,   1,1.01321697, -51.316284, 1.10000, 0.90000, 1.10000, 0.90000
 7237,'FULSHEAR 0  ', 115.0000,1,   7,   1,   1,0.97660351, -43.023474, 1.10000, 0.90000, 1.10000, 0.90000
 7238,'LIBERTY 0   ', 115.0000,1,   7,   4,   1,1.00917995, -47.162282, 1.10000, 0.90000, 1.10000, 0.90000
 7239,'WINNIE 0    ', 115.0000,1,   7,   4,   1,0.98870438, -45.618202, 1.10000, 0.90000, 1.10000, 0.90000
 7240,'HOUSTON 63 0', 115.0000,1,   7,   3,   1,0.98542815, -50.770753, 1.10000, 0.90000, 1.10000, 0.90000
 7241,'HOUSTON 70 0', 115.0000,1,   7,   3,   1,0.97274679, -51.482554, 1.10000, 0.90000, 1.10000, 0.90000
 7242,'HOUSTON 55 0', 115.0000,1,   7,   3,   1,0.97904897, -50.975239, 1.10000, 0.90000, 1.10000, 0.90000
 7243,'CROSBY 0    ', 115.0000,1,   7,   4,   1,0.98620343, -50.039141, 1.10000, 0.90000, 1.10000, 0.90000
 7244,'MANVEL 0    ', 115.0000,1,   7,   3,   1,0.98258179, -46.733145, 1.10000, 0.90000, 1.10000, 0.90000
 7245,'HOUSTON 54 0', 115.0000,1,   7,   5,   1,0.98238850, -52.531036, 1.10000, 0.90000, 1.10000, 0.90000
 7246,'HOUSTON 89 0', 115.0000,1,   7,   3,   1,0.97003919, -52.381687, 1.10000, 0.90000, 1.10000, 0.90000
 7247,'DAMON 0     ', 115.0000,1,   7,   1,   1,0.98862356, -40.154788, 1.10000, 0.90000, 1.10000, 0.90000
 7248,'HOUSTON 74 0', 115.0000,1,   7,   3,   1,0.97065294, -51.631927, 1.10000, 0.90000, 1.10000, 0.90000
 7249,'HOUSTON 26 0', 115.0000,1,   7,   3,   1,0.97653472, -50.572029, 1.10000, 0.90000, 1.10000, 0.90000
 7250,'HOUSTON 32 0', 115.0000,1,   7,   3,   1,0.98811096, -49.497056, 1.10000, 0.90000, 1.10000, 0.90000
 7251,'HOCKLEY 0   ', 115.0000,1,   7,   5,   1,0.98403531, -52.858571, 1.10000, 0.90000, 1.10000, 0.90000
 7252,'ANGLETON 0  ', 230.0000,1,   7,   2,   1,1.01260841, -37.787806, 1.10000, 0.90000, 1.10000, 0.90000
 7253,'ANGLETON 1  ', 115.0000,1,   7,   2,   1,1.00276923, -40.313047, 1.10000, 0.90000, 1.10000, 0.90000
 7254,'CONROE 3 0  ', 115.0000,1,   7,   5,   1,1.01447821, -51.934522, 1.10000, 0.90000, 1.10000, 0.90000
 7255,'HOUSTON 39 0', 115.0000,1,   7,   3,   1,0.98662776, -48.195553, 1.10000, 0.90000, 1.10000, 0.90000
 7256,'HOUSTON 59 0', 115.0000,1,   7,   3,   1,0.98370713, -48.998309, 1.10000, 0.90000, 1.10000, 0.90000
 7257,'PEARLAND 1 0', 115.0000,1,   7,   4,   1,0.98143816, -46.697314, 1.10000, 0.90000, 1.10000, 0.90000
 7258,'HOUSTON 56 0', 115.0000,1,   7,   3,   1,0.98100239, -49.498596, 1.10000, 0.90000, 1.10000, 0.90000
 7259,'HOUSTON 13 0', 115.0000,1,   7,   4,   1,0.99025899, -48.941184, 1.10000, 0.90000, 1.10000, 0.90000
 7260,'CHANNELVI~15', 115.0000,1,   7,   4,   1,0.98941988, -47.457326, 1.10000, 0.90000, 1.10000, 0.90000
 7261,'BAY CITY 0  ', 230.0000,1,   7,   1,   1,1.02080667, -32.149113, 1.10000, 0.90000, 1.10000, 0.90000
 7262,'BAY CITY 1  ', 115.0000,1,   7,   1,   1,1.02741599, -34.673729, 1.10000, 0.90000, 1.10000, 0.90000
 7263,'PASADENA 3 0', 500.0000,1,   7,   4,   1,1.02454555, -34.912177, 1.10000, 0.90000, 1.10000, 0.90000
 7264,'PASADENA 3 1', 230.0000,1,   7,   4,   1,1.01519537, -37.862245, 1.10000, 0.90000, 1.10000, 0.90000
 7265,'PASADENA 3 2', 115.0000,1,   7,   4,   1,0.99667710, -43.856860, 1.10000, 0.90000, 1.10000, 0.90000
 7266,'PASADENA 3 3',  13.8000,2,   7,   4,   1,1.02212393, -33.624755, 1.10000, 0.90000, 1.10000, 0.90000
 7267,'PASADENA 3 4',  13.8000,2,   7,   4,   1,1.01996624, -32.682401, 1.10000, 0.90000, 1.10000, 0.90000
 7268,'PASADENA 3 5',  13.8000,2,   7,   4,   1,1.02327204, -34.218052, 1.10000, 0.90000, 1.10000, 0.90000
 7269,'PASADENA 3 6',  13.8000,2,   7,   4,   1,1.02028120, -32.907025, 1.10000, 0.90000, 1.10000, 0.90000
 7270,'PASADENA 3 7',  13.8000,2,   7,   4,   1,1.02229190, -33.717021, 1.10000, 0.90000, 1.10000, 0.90000
 7271,'BROOKSHIRE 0', 115.0000,1,   7,   3,   1,0.97746480, -49.823809, 1.10000, 0.90000, 1.10000, 0.90000
 7272,'HOUSTON 25 0', 115.0000,1,   7,   3,   1,0.98164988, -48.537961, 1.10000, 0.90000, 1.10000, 0.90000
 7273,'TEXAS CITY~3', 115.0000,1,   7,   2,   1,1.02059960, -43.100707, 1.10000, 0.90000, 1.10000, 0.90000
 7274,'VICTORIA 3 0', 230.0000,1,   7,   6,   1,1.00926447, -24.701879, 1.10000, 0.90000, 1.10000, 0.90000
 7275,'VICTORIA 3 1', 115.0000,1,   7,   6,   1,1.00542212, -25.843651, 1.10000, 0.90000, 1.10000, 0.90000
 7276,'HOUSTON 36 0', 115.0000,1,   7,   3,   1,1.00015891, -51.276641, 1.10000, 0.90000, 1.10000, 0.90000
 7277,'GANADO 0    ', 115.0000,1,   7,   6,   1,1.02999997, -35.203290, 1.10000, 0.90000, 1.10000, 0.90000
 7278,'MONT BELVI~1', 230.0000,1,   7,   4,   1,1.00974071, -40.243714, 1.10000, 0.90000, 1.10000, 0.90000
 7279,'MONT BELVI~2', 115.0000,1,   7,   4,   1,1.00643933, -42.509328, 1.10000, 0.90000, 1.10000, 0.90000
 7280,'MONT BELVI~3',  13.8000,1,   7,   4,   1,1.00974071, -40.243714, 1.10000, 0.90000, 1.10000, 0.90000
 7281,'MONT BELVI~4',  13.8000,1,   7,   4,   1,1.00974071, -40.243714, 1.10000, 0.90000, 1.10000, 0.90000
 7282,'BAYTOWN 3 0 ', 230.0000,1,   7,   4,   1,1.01728630, -38.108552, 1.10000, 0.90000, 1.10000, 0.90000
 7283,'BAYTOWN 3 1 ', 115.0000,1,   7,   4,   1,1.00303972, -42.604637, 1.10000, 0.90000, 1.10000, 0.90000
 7284,'BAYTOWN 3 2 ',  13.2000,1,   7,   4,   1,1.01728630, -38.108552, 1.10000, 0.90000, 1.10000, 0.90000
 7285,'BAYTOWN 3 3 ',  13.2000,2,   7,   4,   1,1.01740050, -37.056300, 1.10000, 0.90000, 1.10000, 0.90000
 7286,'BAYTOWN 3 4 ',  13.2000,2,   7,   4,   1,1.01751447, -35.686895, 1.10000, 0.90000, 1.10000, 0.90000
 7287,'BAYTOWN 3 5 ',  13.2000,2,   7,   4,   1,1.01728964, -36.012046, 1.10000, 0.90000, 1.10000, 0.90000
 7288,'BAYTOWN 3 6 ',  13.2000,2,   7,   4,   1,1.01748824, -35.876101, 1.10000, 0.90000, 1.10000, 0.90000
 7289,'BAYTOWN 3 7 ',  13.2000,2,   7,   4,   1,1.01750374, -36.443994, 1.10000, 0.90000, 1.10000, 0.90000
 7290,'SPRING 6 0  ', 115.0000,1,   7,   5,   1,0.97226888, -53.266443, 1.10000, 0.90000, 1.10000, 0.90000
 7291,'HUMBLE 2 0  ', 115.0000,1,   7,   5,   1,0.96059501, -53.151043, 1.10000, 0.90000, 1.10000, 0.90000
 7292,'HOUSTON 69 0', 115.0000,1,   7,   5,   1,0.99516749, -48.148630, 1.10000, 0.90000, 1.10000, 0.90000
 7293,'SANTA FE 2 0', 115.0000,1,   7,   2,   1,1.00756061, -41.585187, 1.10000, 0.90000, 1.10000, 0.90000
 7294,'PORT BOLIV~1', 115.0000,1,   7,   4,   1,1.02065086, -42.425973, 1.10000, 0.90000, 1.10000, 0.90000
 7295,'HOUSTON 42 0', 115.0000,1,   7,   5,   1,0.97493088, -51.623280, 1.10000, 0.90000, 1.10000, 0.90000
 7296,'HOUSTON 85 0', 115.0000,1,   7,   3,   1,0.96804321, -52.163685, 1.10000, 0.90000, 1.10000, 0.90000
 7297,'HOUSTON 50 0', 115.0000,1,   7,   3,   1,0.97600675, -49.630453, 1.10000, 0.90000, 1.10000, 0.90000
 7298,'HOUSTON 62 0', 115.0000,1,   7,   3,   1,0.97666579, -51.332833, 1.10000, 0.90000, 1.10000, 0.90000
 7299,'EAGLE LAKE 0', 115.0000,1,   7,   1,   1,0.98540670, -38.577089, 1.10000, 0.90000, 1.10000, 0.90000
